text,label
开机广告太烦人 七家彩电厂商遭约谈,3
海东市各级纪检监察机关约谈867人,3
应急救援“慢作为”！这个省5县（区）政府一把手被约谈,3
唐山一楼盘促销比基尼美女洗车 市监局：已约谈,3
广东消委会约谈长城宽带 竭力推动解决断网退费难等问题,3
市场监管总局约谈奔驰 督促切实履行消费维权主体责任,3
9月3日，针对媒体公开报道和用户曝光的“ZAO”App用户隐私协议不规范，存在数据泄露风险等网络数据安全问题，工业和信息化部网络安全管理局对北京陌陌科技有限公司相关负责人进行了问询约谈,3
换脸APP爆红被约谈：靠非常规手段出位 “其亡也忽”,3
严查严处！菏泽270家安全隐患运输企业被集中约谈,3
4G网速变慢？工信部就此约谈三家运营商企业,3
20余家重点高危行业企业负责人被集中约谈,3
近日，针对部分房地产信托业务增速过快、增量过大的信托公司，银保监会开展了约谈警示，要求这些信托公司增强大局意识，严格落实“房住不炒”的总要求，严格执行房地产市场调控政策和现行房地产信托监管要求。,3
党风廉政责任制考核靠后，4名单位负责人被乐成书记约谈,3
空气质量下降！邢台市8县区主要负责人被公开约谈,3
名单曝光！河南18家列入“黑榜”高风险运输企业被约谈,3
大喝一声、猛击一掌——驻水利部纪检监察组专题约谈有关司局单位负责人,3
乡村女教师发文，被官方深夜约谈，惊动州委书记,3
因“骚扰电话”，三大运营商被约谈，从源头上治理问题,3
9月4日上午，山东省生态环境厅召开突出生态环境问题约谈会议，对辖区内生态环境问题突出的青州市、肥城市、新泰市、德州市陵城区政府进行集中公开约谈。,3
20日下午，市住建局就“今日头条”网站转发的《国家统计局：5月烟台新房二手房价格均上涨，涨幅处于全国高位》网络贴文，紧急约谈“诸葛找房”烟台站负责人，对其夸大事实、恶意炒作行为进行了严肃批评，责令其立即停止不实宣传，客观公正报道和反映烟台房地产市场情况，坚决杜绝类似行为发生。,3
新华社南京10月10日电（记者郑生竹）10日，江苏省消保委结合智能电视开机广告消费调查情况，依法约谈海信、创维、夏普、长虹、小米、海尔、乐视7家电视企业，并提出履行售前告知开机广告、提供广告一键关闭功能等整改要求。,3
上海市交通执法部门集中约谈21家出租汽车企业,3
近日，长城和方正宽带网络服务有限公司存在修复宽带故障不及时、办理销户后未按承诺时限退还余额等问题，被省通信管理局约谈并提出整改意见。,3
省治超办集中约谈7县区政府负责人山西治超 10月18日下午，省治超办就近期全省治超工作督导检查中发现的问题，对吕梁市兴县、中阳县、离石区，长治市壶关县、平顺县，太原市阳曲县，晋城市泽州县7县(区)政府负责人进行了约谈。会议通报了督导检查中发现的问题。主要表现为上述7县(区)政府作为治超责任主体，责任落实不到位；联合治超执法长效机制不彻底、不深入，路面监管存在盲区；源头监管不力，为运输车辆超标准装载现象屡禁不止等。,3
5月16日，北京市交通部门对滴滴出行（北京小桔科技有限公司）进行约谈，指出其在未按照要求报备的情况下强行投放车辆，违反了《北京市非机动车管理条例》相关规定，严重扰乱了北京市互联网租赁自行车运营秩序。,3
针对传统巡游出租车市场出现的如计价器舞弊等严重侵害乘客利益的一些顽症，9月20日上午，上海市交通委执法总队集中约谈了全市首批21家出租汽车企业，针对企业车辆中拒载、绕道多收费、计价器舞弊等情况，要求企业落实执法监管要求，加强企业内部管理。,3
你“ZAO”吗？“ZAO”被约谈了！,3
因违反《公路安全保护条例》规定进行超限超载违法运输，10月14日下午，泗洪县运输管理所依法责令泗洪县荣翔黔渝物流有限公司停业整顿，并对企业负责人及相关驾驶员进行集中约谈。,3
6月26日下午，上海市交通委执法总队、上海市运管处联合约谈了互联网学车平台“学车娃”及其实际运营管理单位上海隆盛机动车驾驶员培训有限公司。,3
20日，淄博市公安局交通警察支队召开淄博市重大安全隐患运输企业约谈会，全市20家存在重大安全隐患的运输企业法人代表、分管负责人参加了约谈会。,3
被约谈后立即召开专题会议整改：济南从严从实抓好大气污染防治,3
涞源县市场监管局集中约谈网络订餐第三方平台,3
工信部约谈三家运营商4G 将继续做好4G网络维护和改造,3
奔驰被约谈整改！将发布服务公约和收费清单,3
一波未平一波再起？滴滴出行被紧急约谈，这批司机将会被清退！,3
三大运营商被约谈，用户拍手叫好：这个问题，终于可以得到解决了,3
9月3日，针对媒体公开报道和用户曝光的“ZAO”App用户隐私协议不规范，存在数据泄露风险等网络数据安全问题，工业和信息化部网络安全管理局对北京陌陌科技有限公司相关负责人进行了问询约谈。,3
泰安通报2019上半年空气质量情况！泰山区、新泰市、东平县被约谈！,3
取快递吗，请交代管费一元 快递二次收费被终结，三通一达被约谈,3
河南交警总队约谈18家高风险运输企业 发布“红黑榜”名单,3
内蒙古消协约谈小哥出行 要押金的消费者注意了,3
10月25日下午，针对主城区共享单车管理乱的问题，淄博市城市管理局召集张店区、淄博高新区城管局分管同志，对哈啰、街兔单车企业负责人进行了专项约谈。,3
骚扰电话管控不力 工信部约谈中国电信要求短期见效,3
滴滴反复被主管部门约谈，无证车辆和司机是最大的Bug,3
ZAO从刷屏爆款到被约谈，只用了4天,3
「法治热点早知道」奔驰被约谈！,3
据生态环境部微信公众号消息，6月13日，生态环境部就2018-2019年秋冬季大气污染综合治理问题约谈河北省保定、廊坊，河南省洛阳、安阳、濮阳，山西省晋中等六市政府。,3
济南市住房和城乡建设局点名批评10余家项目 现场约谈参建负责人,3
近日，三门县纪委县监委派驻第二纪检监察组对县退役军人事务局4名新提拔中层干部开展任前集体廉政约谈。,3
安徽省政府约谈土地矿产违法严重四市八县政府负责人,3
工信部就骚扰电话管控不力问题约谈中国电信,3
云南曲靖陆良县市监局约谈8家水泥企业,3
风靡朋友圈的ZAO被约谈！换脸APP安全吗？,3
济南约谈空气质量排名靠后三区县：天桥平阴钢城要加把劲了,3
大快人心！因“骚扰电话”，三大运营商被约谈,3
 10月11日，常州市交通运输综合行政执法支队水上大队联合水警支队东门大队召集在老大运河承担土方运输单位安全负责人，进行安全管理约谈，督促从事老运河一中码头土方承运单位要切实完善安全管理机制，落实安全生产主体责任，并提出了安全管理建议。,3
7家电视企业因开机广告问题被约谈：限时整改,3
河北安委会对工矿商贸事故多发县和行业集体约谈,3
近日，南宁市邕宁区组织召开控辍保学、扶贫资金小额信贷管理等8项脱贫攻坚重点难点问题集体约谈会，对11个单位、15名相关责任人进行提醒约谈。,3
5月30日，河南省交警总队召开全省高风险运输企业约谈会，约谈18家高风险运输企业，并要求务必于6月底前将存在的隐患整治到位。,3
中国电信因骚扰电话管控不力被约谈,3
近日，针对网络订餐平台入网审核不严格、仍有不合规的小餐饮入网经营、网络订餐第三方平台信息公示不规范、对入网餐饮服务经营者网络食品经营管理不到位的问题，高新区市场监管局结合近期开展的网络订餐食品安全专项整治行动，本年度第3次约谈美团、饿了么网络订餐平台负责人。,3
大气污染治理工作滞后 生态环境部约谈保定等6市政府,3
银保监会约谈部分信托公司 控制房地产信托增量和增速,3
老师怒扔学生论文被约谈，网友却说：不怪他,3
6日，记者从湖北省消委了解到，该委约谈武汉市20家违规电影院，明确“影院不免费提供3D眼镜的前提下，销售、租赁3D眼镜属于强制消费行为”，必须在15个工作日内整改到位。,3
618智能门锁冠军鹿客另一面：因安全而躺枪 曾被消协约谈,3
武汉20家影院让消费者自行购买或租赁3D眼镜被约谈,3
上海交通执法部门约谈滴滴：6月底前全面自查清退无资质车辆,3
雄安新区一镇被约谈、8家企业停产、3人被拘留，原因是……,3
7月10日，湖北省襄阳市襄州区召开大气污染防治问题约谈会，襄阳市襄州区发展和改革局、中国电信股份有限公司襄州分公司、中国工商银行襄阳分行襄州支行、新城控股拆迁项目工地和襄州八中项目工地5个单位，因大气污染防治和创文工作治理不力，相关负责人被提醒约谈。,3
聊城约谈41家汽车4S店，违规收“金融服务费”将严惩,3
此外，上半年，哈啰单车、青桔单车因存在违规行为被管理部门约谈，两家分别被罚款10万元和5万元。,3
常德交警直属一大队约谈风险运输企业筑牢夏季安全防线,3
黎城交警联合运管所约谈辖区客货运企业负责人,3
5月17日，济宁市召开大气污染防治工作约谈会议，约谈4月份PM2.5浓度在全省164个县市区排名后20位的县市区、3月份以来各类督查反馈问题监督整改落实不到位的市直部门以及4月份环境空气质量综合指数和改善率排名均处于全市后10位的乡镇主要负责人。,3
去年以来地产百强至少32家被约谈！近三成是这个原因,3
江苏省证监局约谈新城控股董秘 提示做好信息披露,3
江苏省市场监督管理局近日消息，就群众反映强烈的“骚扰电话”问题，该局联合江苏省消费者权益保护委员会约谈了移动、电信、联通三大运营商，并就广告管理中电信业务经营者应当履行的义务开展行政指导，要求从源头上治理“骚扰电话”问题。,3
为强化汽车销售企业消费维权第一责任人意识，督促汽车销售企业依法履行消费维权主体责任、合法经营，维护消费者合法权益，聊城市市场监管局联合市商务和投资促进局、聊城银监分局、市消费者协会，共同行政约谈全市41家汽车销售企业，引导他们守法、诚信经营，共同营造放心汽车消费环境。,3
9月3日，针对媒体公开报道和用户曝光的“ZAO”App用户隐私协议不规范，存在数据泄露风险等网络数据安全问题，工业和信息化部网络安全管理局对北京陌陌科技有限公司相关负责人进行了问询约谈：,3
7月30日晚，中央电视台财经频道《经济半小时》和《经济信息联播》栏目相继报道万科公司在我市销售的金域中央楼盘涉嫌“虚假宣传违规销售”问题后，佛山市委、市政府高度重视，为切实维护广大购房群众的合法权益和健康有序的房地产市场秩序，7月31日上午，市长朱伟代表市政府严肃约谈万科集团，对万科集团提出四点要求：一是必须切实承担企业主体责任，积极回应相关业主的利益诉求，尽快制订系统的解决方案；二是必须引以为戒，举一反三，全面梳理排查，做好自查自纠和整改工作; 三是必须积极回应媒体和社会关切，自觉接受舆论监督和社会监督；四是必须积极配合市监管职能部门的调查，如实说明情况，依法接受处理。,3
工信部约谈30家骚扰电话问题突出企业,3
国务院安委会办公室约谈河南省三门峡市人民政府,3
无休止的骚扰电话，移动被工信部约谈，你还在接到骚扰电话吗？,3
5月6日下午，邹平市召开打击金融犯罪防范金融风险集体约谈会，安排部署全市打击逃废银行债务约谈工作，督促相关不良借贷企业依法履行按期还本付息义务，进一步防控化解降低不良贷款，净化金融环境。,3
7月30日，在山西省生态环境厅九楼会议室，山西省生态环境厅以及大同、运城、吕梁、临汾等4市生态环境局，集中约谈了天镇县广厦热力有限责任公司、同煤广发化学工业有限公司、山西建龙实业有限公司、中铝山西新材料有限公司、山西晟安电铝有限公司、襄汾县污水处理厂、隰县污水处理厂、交城县污水处理厂、石楼县污水处理厂等9家单位。,3
7家电视企业被约谈，关闭开机广告终于提上日程！,3
土地违法问题严重 湖南2市及9县市区被约谈,3
 据国家市场监督管理总局网站，市场监管总局今日就“西安奔驰漏油事件”及相关问题约谈奔驰，要求其认真自查和整改生产经营过程中存在的问题，切实加强对经销商的管理，大力改进售后服务体系，畅通消费者维权渠道，积极妥善解决消费者诉求。,3
据新华社消息，6月19日，山西省生态环境厅联合山西省监察委员会、山西省委组织部就今年以来山西生态环境质量恶化问题，集中约谈了朔州、大同、太原、长治、晋城、忻州、吕梁等7个市人民政府，要求打一场污染防治的“翻身仗”。,3
江苏约谈亚马逊kindle：使用翻新的零件和设备换修,3
工信部：从未要求降低4G网速 已约谈运营商,3
山西省生态环境厅约谈11县（市、区）政府主要负责人,3
记者从黑龙江省生态环境厅获悉，因建设施工管理不精细，扬尘污染问题较为突出，群众反映较为强烈，黑龙江省大气污染防治行动联席会议办公室日前联合黑龙江省住建厅、省生态环境厅、省生态环境保护监察办、省环监局，集中约谈哈尔滨市住建局、市城管局。,3
北京上半年约谈哈啰单车、青桔单车 两家合计被罚15万,3
 7月25日下午，张家界市委书记虢正贵主持召开创建国家卫生城市工作集体约谈会，对创国卫相关责任单位和部门负责人进行约谈，面对面交任务、点对点补短板、事对事抓落实，进一步压实责任、突出重点、细化措施，对创国卫工作进行全面整改和再部署。,3
工信部网站5月17日显示，工信部信息通信管理局针对近期“95”号码和移动转售业务“170”“171”等号段拨打骚扰电话严重扰民、群众举报投诉居高不下等突出问题，分别集中约谈了南京颢志苍信息科技有限公司等20家呼叫中心企业和远特(北京)通信技术有限公司、小米科技有限责任公司等10家移动转售企业。,3
今天上午，省公安厅交管局召开全省“两客一危”交通违法重点运输企业曝光约谈会，联合省交通运输厅、省应急厅、省工信厅对被列为“红黑排行榜”“黑榜”中的10家车均违法较多的运输企业进行约谈曝光。,3
5月11日，广东广州。华农珠江学院外院毕业生答辩现场，一位男教师严批台上学生并将论文扔向学生。学校宣传部人员称，起因为学生答辩准备不足，该教师素来严格，已约谈。,3
空气质量连续倒数拖全省后腿，河南这1市4县（区）被公开约谈,3
网约车行业的头部平台滴滴，从诞生之日起，因为各种原因被主管部门约谈就从未间断过。,3
山东省生态环境厅召开突出生态环境问题约谈会议,3
存重大安全隐患！淄博交警约谈20家运输企业负责人，瞧瞧都是谁,3
浙江省消保委约谈长租公寓平台，“自如”承诺签约三天不满意，零违约金退租,3
"市场监管总局定性金融服务费“违法”,约谈奔驰加快修订“三包”",3
最新！河北4县市被公开约谈＋警示谈话！,3
滴滴回应“青桔单车被约谈”：正与主管部门积极沟通,3
6月13日，因2018-2019年秋冬季大气污染综合治理问题，保定、廊坊市政府主要负责人被生态环境部约谈。,3
新浪微博被约谈：可能与蔡徐坤势力榜争夺战有关,3
家长微信群内骂老师，孩子被劝转学，校领导和当事教师被约谈道歉,3
云南大理：危化品运输车违规卸油 楚大高速交警约谈物流公司,3
淮南一协会被市市场监管局约谈,3
市场监管总局就“西安奔驰漏油事件”约谈奔驰,3
银保监会对部分房地产信托业务增速过快信托公司约谈警示,3
中投证券一营业部原负责人借用他人名义买卖股票被监管约谈,3
针对目前南京街头频繁出现的破损、甚至无法使用共享单车的情况，南京交通、交管、城管三个部门约谈南京四家共享单车企业：哈啰、摩拜、青桔和ofo，要求企业回收破损共享单车。,3
8月12日上午，麦积区召开农村危房改造工作约谈会，会议通报了全区农村危房改造工作进展情况，对危房改造工作相对滞后的个别镇进行了约谈，对下一阶段工作进行了安排部署。,3
最新！河北8县党委或政府主要负责人被约谈,3
针对一款名为“ZAO”的APP的用户隐私协议不规范，存在数据泄露风险等网络数据安全问题，昨日，工信部在官网上发布消息称，已约谈陌陌公司，要求组织开展自查整改，依法依规收集使用用户个人信息，规范协议条款，强化网络数据和用户个人信息安全保护。,3
一夜爆红后，工信部就“ZAO”约谈陌陌,3
填报志愿有“坑” 两部门约谈有关搜索引擎网站,3
省生态环境厅集中约谈9家排污严重超标单位,3
衡水市市场监管局约谈11家电梯维保单位,3
据石家庄市市场监管局消息，9月10日，石家庄市市场监管局会同长安区、桥西区、新华区、裕华区、高新区等5区市场监管局，召集饿了么、美团两大网络订餐平台运营商，召开网络订餐第三方平台行政约谈会，进一步规范全市网络订餐经营行为，保障消费者餐饮服务食品安全。,3
河南多地被生态环境部约谈，省长一周开两次会强调这事儿,3
保定廊坊市政府主要负责人被生态环境部约谈,3
7月17日，河北省安委会召开2019年上半年工矿商贸事故多发县级区域和事故多发行业集体约谈会，对衡水市应急管理局、唐山市应急管理局、保定市应急管理局、衡水市住房和城乡建设局、张家口市市场监督管理局以及7个工矿商贸事故多发县（区）进行集体约谈。,3
困扰我们多年的骚扰电话，还要骚扰我们多久？三大运营商被约谈,3
一个月内发生5起较大事故，贵州安委办约谈5县负责人,3
因对骚扰电话监控不力中国移动被约谈，屡禁不止背后的暗黑产业链,3
华声在线7月23日讯 省政府今日召开2019年土地卫片执法工作警示约谈会，对我省土地违法问题严重的湘潭市、郴州市2市，以及湘潭市岳塘区(含湘潭高新区)、湘潭县，衡阳市珠晖区、雁峰区、石鼓区、蒸湘区，邵阳市新邵县，郴州市桂阳县、嘉禾县9个县市区政府主要负责人进行警示约谈。,3
工信部：约谈中国重汽、陕汽并启动轻型货车大吨小标专项治理工作,3
据安徽省自然资源厅消息， 日前，安徽省政府召开2018年度土地矿产卫片执法监督检查警示约谈会，对土地矿产违法严重的阜阳、六安、淮北、安庆4个地级市，以及颍东、烈山、颍州、裕安、涡阳、宜秀、休宁和太湖8个县（市、区）政府负责人进行警示约谈。,3
中国发布丨河北开展大气环境执法 秦皇岛市海港区等四县区问题突出被约谈,3
山东省市场监管局召开全省网络餐饮服务行政约谈会,3
张家界市召开创国卫工作集体约谈会,3
工信部就骚扰电话约谈中国电信 网友：中国联通的垃圾短信更疯狂,3
江苏市场监管局就骚扰电话问题约谈三大运营商,3
前途未卜！顺风车事件余波未散，滴滴又一项业务遭约谈,3
浙江：省消保委约谈长租公寓平台,3
6月12日消息，江苏省市场监督管理局官方微博发布消息称，6月6日，省市场监管局、省消保委联合约谈电信、移动、联通三大运营商，就群众反映强烈的电话推销扰民问题进行约谈。,3
共享单车乱停放影响市民通行。昨日，市长安交警大队对辖区占道停放的共享单车进行清理，约谈5家共享单车企业的区域负责人，并下发整改通知书。,3
科技最前沿：24家网站主办者被约谈 2023年中国智慧城市市场规模将达389.2亿美元,3
被约谈！奔弛将发布服务公约和收费清单,3
江苏约谈19家汽车经营者代表 敦促企业规范经营行为,3
国家市场监管总局10日就“西安奔驰漏油事件”及相关问题约谈奔驰，奔驰公司有关负责人作出如上表示。,3
8月23日上午，湖南省政府召开不动产登记存量数据整合省级约谈会，警示约谈不动产登记存量数据整合汇交工作严重滞后的怀化市、临湘市、资兴市、涟源市、新田县、蓝山县、沅陵县、靖州县8个市县人民政府，督促各地加快存量数据整合汇交工作进度，确保不动产登记“最多跑一次”改革和全面压缩办理时限工作稳步推进。,3
9月4日，省生态环境厅召开突出生态环境问题约谈会议，对辖区内生态环境问题突出的青州市、肥城市、新泰市、德州市陵城区政府进行集中公开约谈。,3
道路安全隐患突出，10家货运企业被约谈,3
上月，南都曾报道，惠州的领地蘭台府开发商因“价外加价”售卖别墅，受到惠州市住房和城乡建设局的约谈。,3
9月5日，市教育局责令该校组织家长委员会立即清退违规收取的费用，并对该校二（X）班班主任蒋某某进行了诫勉谈话，对校长进行了约谈。,3
与此同时，昌平区住建委还组织多个部门集中约谈了中介机构，严格规范其经营行为依法依规进行。,3
6月14日，上海市交通委员会执法总队紧急约谈滴滴出行。,3
山西省治超办集中约谈7县区政府负责人,3
11日，山东交警曝光2019年以来（1月1日至6月30日）交通事故多发企业前20名的名单，金乡县泰通运输有限公司事故发生数量为7起，将被山东交警约谈。,3
ZAO被约谈，人工智能时代我们的隐私正被人出卖,3
湖南8市县因不动产登记存量数据整合工作滞后被约谈,3
助力文明城市创建 淄博市城市管理局约谈共享单车企业,3
本报舆论监督引起重视 南京肛泰中医院被约谈整改,3
6月14上午，上海市交通委执法总队就发生于13日的网约车闯关逃逸致四人受伤案件紧急约谈滴滴出行上海分公司。,3
昨日(3日)，针对媒体公开报道和用户曝光的“ZAO”App用户隐私协议不规范，存在数据泄露风险等网络数据安全问题，工业和信息化部网络安全管理局对北京陌陌科技有限公司相关负责人进行了问询约谈。,3
9家排污严重超标单位被省生态环境厅集中约谈,3
骚扰电话严重扰民 小米、迪信通等30家企业被工信部约谈,3
取快递还被二次收费？4家快递公司被约谈，再这么做就违法！,3
此次约谈是在四川省消委会此前公布的调查，四川省绝大多数市州的乡镇均存在不同程度取件二次收费现象的基础上，要求三通一达停止快递取件二次收费。,3
7月15日至17日，国家新闻出版署约谈了咪咕阅读、天翼阅读、网易文学、红袖添香网、起点中文网、追书神器、爱奇艺文学等12家企业，对近期发现的网络文学内容低俗问题，提出严肃批评，责令全面整改。,3
淮南市政府约谈空气质量不达标县区（园区）,3
9月24日，云南大理州公安局交警支队楚大高速公路交警大队约谈了德宏州姐告速达运输有限责任公司,3
市控尘办因扬尘污染问题约谈二七区、惠济区、巩义市的5个施工单位,3
高新区市场监管局再次约谈“美团”“饿了么”网络订餐第三方平台,3
8月15日，贵州省安委办对涉事企业及修文县、龙里县、思南县、七星关区、乌当区等5个县（区）政府负责人进行约谈。,3
10月23日上午，因农村生活污水治理工作滞后，沧州市政府对吴桥县、青县、海兴县、渤海新区、泊头、东光、南皮等7个县（市、区）政府进行了约谈。,3
美团网因发布低俗信息等被太原警方约谈,3
近日，网民“@AndyHYQ替身”在新浪微博多次发帖，指称上海经侦民警充当他人“保护伞”，并称掌握一定证据和线索。对此，上海市公安局高度重视，即由纪检监察部门与发帖人黄某清（男，34岁）联系约谈，就其反映情况开展核查。,3
记者从应急管理部获悉，8月1日，国务院安委会办公室约谈河南省三门峡市人民政府主要负责人、河南省应急管理厅及河南能源化工集团有限公司主要负责人。,3
新安晚报、安徽网、大皖客户端记者昨天从合肥市南淝河流域水环境问题整治专项行动领导小组办公室获悉，10月14日上午，领导小组约谈了庐阳经济开发区主要负责人，这是专项行动以来首次启动约谈机制。,3
处理故障不及时 未按时限退还余额，长城和方正两电信企业被约谈,3
（央视财经《第一时间》）“网购时已支付运费，但上门取件时却被要求交取件费。”对于四川乡镇快递消费者而言，二次收费现象并不鲜见。昨天（13日），四川省保护消费者权益委员会针对乡镇快递二次收费乱象，联合四川省市场监管局、四川省邮政管理局，约谈申通、中通、圆通、韵达等4家快递公司，指出乡镇快递取件二次收费属于典型的价外收费违法行为，明确要求停止取件二次收费，切实维护消费者合法权益。,3
8月9日下午，经省政府同意，省安委会举行专题约谈会，对郑州市政府、郑州航空港区管委会分管负责同志以及中铁七局集团主要负责人进行约谈。,3
6月26日，太原市公安局网安支队监管大队针对美团网站在太原地区经营过程中存在的为医疗诊所类用户提供信息发布服务时未要求其提供真实资质信息、部分店铺发布超范围经营信息和发布低俗信息等问题，对该网站进行了约谈。,3
10月25日上午，河南省公安厅、河南省交通运输厅、河南省应急管理厅联合召开约谈会，对因道路交通安全隐患突出、车辆违法多、事故频发被列入10月份“黑榜”的高风险运输企业进行约谈和曝光。,3
工信部约谈小米等30家企业：骚扰电话整改要短期内见效,3
青岛市场监管局约谈美团、携程等6家网络订房平台,3
整治号贩不到位 协和、同仁等医院负责人被约谈,3
南宁市全面整治房地产市场，全市120家房企被约谈,3
保定、洛阳等六市市长因空气质量恶化被生态环境部约谈,3
“ZAO”App用户协议不规范等问题继续发酵，陌陌因此被工信部约谈,3
山东市场监管部门约谈饿了么：存在入网登记信息不真实等8方面问题,3
近日群众反映，通过百度、360等搜索引擎网站搜索“高考志愿”等信息，反馈结果中高价服务收费的APP、网站或咨询机构排列靠前，存在不规范和安全风险等问题。教育部立即会同公安部联合约谈网站相关负责人，要求在网站醒目位置提醒考生认准各地考试院和高校官方网站，并确保官方网站优先推荐，切实维护公平和谐涉考网络环境。同时，教育部还将会同中央网信办和国家市场监管总局等部门，对有关志愿填报指导APP、网站和机构进行调查，对存在违法行为的，将予以坚决打击。,3
3个省级政府由于在2018年度保障农民工工资支付工作考核中被评为C级，其负责同志已被国务院相关领导小组约谈。,3
7月24日，中国支付清算协会(以下简称“协会”)发布公告称，2019年7月17-23日，针对2019年上半年举报调查中发现的特约商户挪用网络支付接口问题、未按规定配合协会举报调查等问题，协会副秘书长王素珍代表协会分别对八家相关单位负责人进行了约见谈话。,3
据工信部网站消息，2019年5月17日，工业和信息化部信息通信管理局针对近期“95”号码和移动转售业务“170”“171”等号段拨打骚扰电话严重扰民、群众举报投诉居高不下等突出问题，分别集中约谈了南京颢志苍信息科技有限公司等20家呼叫中心企业和远特(北京)通信技术有限公司等10家移动转售企业。,3
山西因生态环境恶化集中约谈7个市,3
所有老师，应该向被教育局领导半夜约谈的湘西女老师致敬,3
近日，小区业主王先生联系了信网，称此事目前有了进展。信网从市北区房地产开发管理局了解到，市北区相关部门已约谈建设单位，督促其筹措资金缴纳土地出让金，尽快为业主办理不动产权证。,3
日前，云南曲靖陆良县市场监管局召集全县8家水泥生产企业召开产品质量约谈提醒会。,3
江苏省消保协今日（6月5日）发布权威通告，称亚马逊kindle等六家电子阅读器经营者侵犯消费者合法权益，江苏省消保委将公开约谈。而这个“等六家”中包括了“亚马逊kindle、当当阅读器、QQ电子书阅读器、索尼电子纸、京东JDRead”。,3
微博“破”：周杰伦蔡徐坤对垒超话微博榜单吸金千万后却被约谈,3
常州交通和水警联合安全约谈老运河土方承运单位,3
暖心一幕！井口坍塌工人被困 救援成功后男子下跪感谢,4
9月6日，屡受家暴的张女士来到涧河派出所，给民警送上锦旗以示感谢，哽咽着说：“多亏了你们，我丈夫再也不敢打我了！”,4
近日，泗阳县众兴镇的居民魏某某激动万分，专程来到泗阳县公安局徐淮路派出所给民警送上一面锦旗，感谢派出所民警快速侦破案件，成功为其追回被骗的现金7万余元。,4
8月19日，家住兰陵县车辋镇的王某来到费县交警大队事故处理中队，为民警送来一面锦旗，对办案民警快速侦破肇事逃逸案表示感谢,4
字母哥：感谢雄鹿球迷大支持 下赛季一定会强势回归,4
驾驶员对民警的帮助表示感谢，承诺尽快联系修理厂将故障车辆脱离。,4
最近涂磊在自己的微博中发布了一篇长文，其中讲述了母亲和自己的种种故事，同时也感谢了岳母把自己当儿子的幸福。看完文章不得感叹，长文悼念母亲，感谢岳母把他当儿子，原来涂磊也有柔情一面。,4
6月18日16时许，在太原和平北路的一家银行门口，胡女士对新城派出所民警连声道谢，感谢他们帮自己找回了装有银行卡等物品的钱包。,4
谢娜晒粉丝手写信感谢支持：大家是相互陪伴的朋友,4
志愿者们分工配合，有的陪老人拉家常话新风，有的清扫庭院、整理床铺、清洗衣物、擦洗门窗用具，并帮助老人将生活、生产用品归类整理，引得90岁的郭俊荣老人连连道谢。,4
近日，南通某物业公司收到数万元的物业费后，该公司经理握着南通市通州区人民法院立案庭庭长何毓飞的手，感激不已。,4
8月23日上午，“6.20”交通肇事逃逸案受害者家属及所属村支部书记将两面印有“办案精英 逃逸克星 人民交警 情暖人心”、“人民公仆 执法为民”的锦旗送到临沂临港交警大队副大队长庄乾恺和办案民警手中，以表达对办案人员不畏艰难、锲而不舍、以“大海捞针”的精神侦破交通肇事逃逸案的感激之情,4
红网时刻郴州7月19日讯（记者 汤思柔）“真的很感谢，组织一直没有忘记我们！党和政府送来温暖和帮助，我们母女很感恩。”7月19日下午，北湖区统计局原副局长周新文的遗属肖玉梅动情地说道。“家里有什么困难要提出来，党和政府一定会全力以赴帮助你们克服困难、渡过难关。”郴州市委副书记、市长刘志仁亲切地回应，今天，他走访慰问党内关怀帮扶对象，为送上肖玉梅一家送上党的温暖与关怀。,4
保加利亚队长要求球迷停止种族歧视，拉什福德发推感谢,4
情系老兵当好“贴心人” 一封来自江西景德镇的感谢信,4
警方快速破获盗窃案，市民送上锦旗感谢,4
记者今日从长沙市公安局人口与出入境管理支队获悉，一名来自塞内加尔的参会代表曾因护照遗失，得到警方与相关部门的热忱相助，事后，这名参会代表特意发来感谢信表达谢意,4
井柏然纪念出道12周年 晒手写卡感谢粉丝陪伴成长,4
为表谢意，日照有关部门和张龙田专程来青，送锦旗致谢。,4
“真是太感谢警察同志了，若不是你们帮忙，这得多大的损失啊！”9月11日下午，虞城县城郊乡孙窑村司机谷某抓住虞城交警马卫东的手，一再致谢。,4
新田县城东派出所收到耄耋老人寄来感谢信,4
赛后，金信煜在接受采访时表示，崔康熙在中超前6个月的经历为球队打下了良好基础，非常感谢曹赟定和其他队友们的帮助与支持。,4
13日晚，母女俩再次来到江岸区丹水池警务站，感谢民警的“救命之恩”。,4
兵团日报乌鲁木齐7月10日讯（记者 史进） “我现在上学不用交书本费、学杂费，住校还能享受生活费补贴，这都要感谢国家的好政策。”得益于兵团教育惠民工程，家庭经济困难的三师叶城二牧场中学学生图玛日斯·艾尔肯也能坐在窗明几净的教室里，和其他同学一起接受教育了。在三师图木舒克市，像图玛日斯·艾尔肯一样享受到兵团教育惠民政策的学生还有很多。,4
王思聪又上热搜！这一次网友集体感谢，只因他写了一条差评,4
暖闻｜福建清流监狱民警一周内徒手擒四贼，派出所发来感谢信,4
近日，来自砀山的李大爷一家将一面绣有“抢险救援，大爱无疆”的锦旗送到了斑马救援队队员的手中，感谢他们的帮助。,4
7月9日上午，看到儿子安然无恙，孩子父亲连连向收费站员工道谢,4
